Date,Station,"Alkalinity, total",Aluminum,Ammonia,Ammonium,Arsenic,BORON,Biochemical oxygen demand,"Biochemical oxygen demand, standard conditions",Cadmium,Chlorophyll a,Chromium,Cobalt,Conductivity,Copper,Depth,Dissolved Inorganic Nitrogen,Dissolved Organic Carbon,Dissolved Oxygen,Escherichia coli,Fecal Coliform,"Fecal Coliform, C","Fecal Coliform, M",Inorganic nitrogen (nitrate and nitrite),Iron,Iron_U,Kjeldahl Nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Nitrate,Nitrate & Nitrite,Nitrite,Nitrogen,Organic Carbon,Organic Phosphorus,Orthophosphate,Oxidized Nitrogen,PP,Particulate Organic Carbon,Pheophytin a,Phosphorus,SIF,Secchi,Selenium,Silica,Silver,TCOLI_C,TCOLI_M,TDP,TKNW,"Temperature, water",Total Coliform,Total Hardness,Total hardness,Total suspended solids,Turbidity,Zinc,pH,Watershed,months,month,year,quarter,YearQuart
6/11/2001,PMS51,90,,0.102,,,,,1.9,,17.6,,,,,,,,8,,40,,,0.903,,,,,,,,,,,,,,,0.029,,,,13,,,,,,,,,,,,,,144,11,,,,Potomac Mainstem,2001-06,6,2001,2,2001Q2
6/12/1984,PMS51,76,,,0.572000027,,,3.099999905,,,4,,,374,,5,2.561000109,,2.9909091,,20,,,,,,1.230000019,,,,,,1.929999948,1.99000001,0.059,3.219000101,,0.025,0.028999999,0.657999992,0.044,,12,0.097999997,1.24000001,0.400000006,,,,,,0.054000001,,28.49999983,,82,,16,24,,6.300000191,Potomac Mainstem,1984-06,6,1984,2,1984Q2
6/12/1989,PMS51,76,,,0.224999994,,,2.400000095,,,,,,309.25,,1.5,1.628999949,3.900000095,6.450000048,,,,,,,,1.049999952,,,,,,1.350000024,1.399999976,0.054000001,2.453999996,,,0.017999999,0.824999988,,,,,,0.300000012,,,,,,,,24.37499953,,114,,22,26,,7.325000167,Potomac Mainstem,1989-06,6,1989,2,1989Q2
6/12/2000,PMS51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,,,,,,,Potomac Mainstem,2000-06,6,2000,2,2000Q2
6/12/2017,PMS51,81,,,,,,,2.3,,,,,,,,,,10.5,2,,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,2420,,118,8,,,,Potomac Mainstem,2017-06,6,2017,2,2017Q2
6/13/1994,PMS51,86,,,0.828999996,,,1.299999952,,,,,,388.5,,2.5,,,5.699999969,,20,,,,,,,,,,,,,,0.101999998,,,,0.015,,,,,,1.169999957,0.699999988,,,,,3324,,,25.23333327,,172,,9,13,,6.816666842,Potomac Mainstem,1994-06,6,1994,2,1994Q2
6/13/2005,PMS51,78,,0.238,,,,,0.8,,,,,,,,,,6.9,,,,,,,,,,,,,,,,0.048,,,,,,,,,,,,,,,,,,,,,,136,,,,,Potomac Mainstem,2005-06,6,2005,2,2005Q2
6/14/1993,PMS51,100,,,0.119999997,,,2.400000095,,,,,,363,,1.5,,2.599999905,7.049999953,,20,,,,,,,,,,,,,,0.050000001,,3.799999952,,0.01,,,1.200000048,,,1.139999986,0.800000012,,,,,800,,,25.75000048,,150,,8,9,,,Potomac Mainstem,1993-06,6,1993,2,1993Q2
6/14/2004,PMS51,82,,0.063,,,,,,,,,,,,,,,7.7,,140,,,1.57,,,,,,,,,,,0.018,,,,0.032,,,,,,,,,,,,,,,,800,,136,17,,,,Potomac Mainstem,2004-06,6,2004,2,2004Q2
6/15/1998,PMS51,100,,,0.257999986,,,0.400000006,,,,,,349.8,,4.479999971,2.148000002,,7.109999943,,170,,,,,,,,,,,,,1.889999986,,,,,0.028000001,,,,,,,0.800000012,,,,,1700,,,21.53000011,,142,,8,10,,7.599999905,Potomac Mainstem,1998-06,6,1998,2,1998Q2
6/15/2015,PMS51,90,,,,,,,1.8,,,,,,,,,,6.603388111,6,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,,,,,,,2420,,142,,,,,Potomac Mainstem,2015-06,6,2015,2,2015Q2
6/16/2014,PMS51,68,,0.048,,,,,1,,,,,,,,,,7.19924025,226,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,2420,,100,28,,,,Potomac Mainstem,2014-06,6,2014,2,2014Q2
6/17/2013,PMS51,76,,0.046,,,,,1.2,,,,,,,,,,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,8,,,,Potomac Mainstem,2013-06,6,2013,2,2013Q2
6/18/2012,PMS51,90,,,,,,,1.8,,,,,,,,,,9.1,6,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,1733,,130,,,,,Potomac Mainstem,2012-06,6,2012,2,2012Q2
6/19/2006,PMS51,82,,0.142,,,,,0.7,,,,,,,,,,7.5,,80,,,,,,,,,,,,,,0.071,,,,,,,,,,,,,,,,,,,,230,,114,,,,,Potomac Mainstem,2006-06,6,2006,2,2006Q2
6/2/1986,PMS51,,,,0.268000007,,,2.700000048,,,26,,,313.4,,4.5,1.70599997,2.799999952,6.920000029,,80,,,,,,0.977999985,,,,,,1.389999986,1.440000057,0.048,2.415999889,4.099999905,0.01575,0.007,0.709999979,0.059,1.299999952,30,0.079999998,2.019999981,0.600000024,,,,,,0.021,,26.52000008,270,,,14,,,8.060000229,Potomac Mainstem,1986-06,6,1986,2,1986Q2
6/2/2003,PMS51,80,,0.037,,,,,1.4,,,,,,,,,,9.1,,500,,,1.55,,,,,,,,,,,0.013,,,,0.074,,,,,,,,,,,,,,,,,,122,,,,,Potomac Mainstem,2003-06,6,2003,2,2003Q2
6/20/2011,PMS51,96,,,,,,,1.8,,,,,,,,,,5.15,2,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,3784,,132,4,,,,Potomac Mainstem,2011-06,6,2011,2,2011Q2
6/21/2010,PMS51,88,,0.027,,,,,2.7,,,,,,,,,,7.1,4,,,,,,,,,,,,,,,0.028,,,,,,,,,,,,,,,,,,,,2640,,138,,,,,Potomac Mainstem,2010-06,6,2010,2,2010Q2
6/3/1991,PMS51,84,,,0.453999996,,,1.799999952,,,,,,358.5555556,,4,2.628999949,,4.411111196,,,200,,,,,1.200000048,,,,,,2.089999914,2.170000076,0.085000001,3.375,,0.009,0.035999998,0.745999992,0.039000001,,,0.083999999,1.700000048,0.5,,,,500,,0.045000002,,29.13333363,,134,,31,27,,6.877777894,Potomac Mainstem,1991-06,6,1991,2,1991Q2
6/3/2002,PMS51,87,,0.071,,,,,1,,5.4,,,,,,,,7.5,,20,,,0.921,,,,,,,,,,,0.023,,,,0.031,,,,3.8,,,,,,,,,,,,1300,,104,,,,,Potomac Mainstem,2002-06,6,2002,2,2002Q2
6/4/2007,PMS51,92,,0.256,,,,,,,,,,,,,,,6.328571429,,80,,,,,,,,,,,,,,0.104,,,,,,,,,,,,,,,,,,,,230,,152,11,,,,Potomac Mainstem,2007-06,6,2007,2,2007Q2
6/5/1995,PMS51,64,,,,,,1.299999952,,,,,,282.8,,2,,,7.879999828,,20,,,,,,,,,,,,,,0.052999999,,,,,,,,,,2.75999999,0.600000024,,,,,1300,,,24.66000023,,100,,22,8,,7.5,Potomac Mainstem,1995-06,6,1995,2,1995Q2
6/6/1988,PMS51,80,,,0.231000006,,,2.400000095,,,,,,288,,0,1.79400003,4.599999905,8.399999619,,,,,,,,,,,,,,1.539999962,1.559999943,0.023,,,,0.011,,,,,,,0.5,,,,,,,,21.29999924,,125,,,38,,7.699999809,Potomac Mainstem,1988-06,6,1988,2,1988Q2
6/6/2005,PMS51,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,Potomac Mainstem,2005-06,6,2005,2,2005Q2
6/6/2016,PMS51,78,,0.483,,,,,1,,,,,,,,,,8.315542,23,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,1986,,106,15,,,,Potomac Mainstem,2016-06,6,2016,2,2016Q2
6/7/1999,PMS51,112,,,0.25,,,1.299999952,,,6,,,363.7,,4.5,2.519999981,,6.859999943,,,,,,,,,,,,,,,2.269999981,,,,,0.01,,,,6,,,0.899999976,,,,,,,,25.84000034,,150,,10,5,,7.420000076,Potomac Mainstem,1999-06,6,1999,2,1999Q2
6/8/1992,PMS51,82,,,0.078000002,,,1,,,,,,300.3,,4.5,2.245499969,2.400000095,4.669999838,,,,230,,,,0.430999994,,,,,,2.160000086,2.167500019,0.01,2.598500014,2.900000095,0.057,0.037999999,0.352999985,,0.5,,0.085000001,2.329999924,0.600000024,,,,,,0.094999999,,22.77000027,230,128,,,21,,7.420000076,Potomac Mainstem,1992-06,6,1992,2,1992Q2
6/9/1997,PMS51,44,,,0.143000007,,,0.5,,,,,,214.0909091,,5,1.105999947,,8.590909178,,20,,,,,,,,,,,,,0.963,,,,,0.024,,,,,,,1,,,,,300,,,17.6909093,,100,,13,8,,7.318181992,Potomac Mainstem,1997-06,6,1997,2,1997Q2
6/9/2008,PMS51,78,,,,,,,,,,,,,,,,,6.466666667,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5794,,120,,,,,Potomac Mainstem,2008-06,6,2008,2,2008Q2
7/10/1989,PMS51,76,,,0.054000001,,,1.899999976,,,,,,304,,1.5,1.873999953,2.400000095,9.150000095,,,,110,,,,0.778999984,,,,,,1.779999971,1.820000052,0.039999999,2.598999977,,0.046,0.026000001,0.725000024,0.022,,,0.093999997,3.269999981,0.5,,,,,,0.071999997,,27.72499991,11000,116,,23,26,,7.749999881,Potomac Mainstem,1989-07,7,1989,3,1989Q3
7/10/1995,PMS51,58,,,0.039999999,5,,2.099999905,,5,,10,,254.25,25,1.5,1.373000026,,8.549999953,,900,,,,,536,,5,,,,0.200000003,1.289999962,1.350000024,0.063000001,,,,,,,,,,5.329999924,0.699999988,5,,,,,,,25.94999981,,106,,18,18,20,7.450000048,Potomac Mainstem,1995-07,7,1995,3,1995Q3
7/10/2000,PMS51,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,Potomac Mainstem,2000-07,7,2000,3,2000Q3
7/10/2006,PMS51,76,,0.095,,,,,1.4,,,,,,,,,,7.3,,80,,,,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,500,,112,26,,,,Potomac Mainstem,2006-07,7,2006,3,2006Q3
7/10/2017,PMS51,82,,0.049,,,,,1.6,,,,,,,,,,7.7,50,,,,,,,,,,,,,,,0.014,,,,0.014,,,,,,,,,,,,,,,,2420,,120,10,,,,Potomac Mainstem,2017-07,7,2017,3,2017Q3
7/11/1994,PMS51,78,,,0.112000003,10,,3.299999952,,5,,10,,362,25,2.5,,,7.366666714,,20,,,,,1520,,5,,,,0.200000003,,,0.162,,,,,,,,,,0.115999997,0.800000012,5,,,,1724,,,29.39999962,,140,,21,13,22,7.900000095,Potomac Mainstem,1994-07,7,1994,3,1994Q3
7/11/2005,PMS51,54,,0.151,,,,,1.4,,,,,,,,,,7.9,,110,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,1100,,256,12,,,,Potomac Mainstem,2005-07,7,2005,3,2005Q3
7/11/2016,PMS51,84,,0.024,,,,,1.2,,,,,,,,,,7.5385721,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,118,,,,,Potomac Mainstem,2016-07,7,2016,3,2016Q3
7/12/1993,PMS51,84,,,0.039999999,,,3.200000048,,,,,,381,,1.033333334,,4.199999809,9.73333327,,,,,,,,,,,,,,,,0.059999999,,5.900000095,,,,,1.700000048,,,0.379999995,,,,,,,,,30.66666667,,136,,,,,7.900000254,Potomac Mainstem,1993-07,7,1993,3,1993Q3
7/12/2010,PMS51,82,,0.012,,,,,3.9,,,,,,,,,,8.2,,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,134,,,,,Potomac Mainstem,2010-07,7,2010,3,2010Q3
7/13/2009,PMS51,80,,0.051,,,,,1.6,,,,,,,,,,7.4,5,,,,,,,,,,,,,,,0.029,,,,,,,,,,,,,,,,,,,,921,,118,,,,,Potomac Mainstem,2009-07,7,2009,3,2009Q3
7/14/1986,PMS51,72,,,0.206,,,2.799999952,,,37,,,381.6,,2,2.046999931,5.900000095,7.040000057,,20,,,,,,0.898000002,,,,,,1.700000048,1.840000033,0.141000003,2.739000082,4.599999905,0.04575,0.007,0.691999972,0.02,,17,0.071000002,0.493999988,0.600000024,,,,,,0.050999999,,28.70000076,700,134,,12,15,,7.219999885,Potomac Mainstem,1986-07,7,1986,3,1986Q3
7/14/1997,PMS51,80,,,0.057999998,,,2.5,,,,,,356.3,,4.5,1.197999954,,8.439999819,,,,,,,,,,,,,,,1.139999986,,,,,,,,,,,,0.800000012,,,,,,,,28.72000008,,194,,7,5,,7.840000009,Potomac Mainstem,1997-07,7,1997,3,1997Q3
7/15/2002,PMS51,,,0.166,,,,,,,23.7,,,,,,,,8.1,,20,,,1.64,362,,,,,,,,,,0.05,,,,0.012,,,,28.9,,,,,,,,,,,,500,,,13,,,,Potomac Mainstem,2002-07,7,2002,3,2002Q3
7/16/1990,PMS51,64,,,0.300000012,,,3.200000048,,,,,,307.375,,3.5,1.70599997,4.099999905,5.862500012,,,300,,,,,0.915000021,,,,,,1.309999943,1.409999967,0.096000001,2.321000099,5.099999905,0.034000002,0.023,0.61500001,0.039999999,1,,0.097000003,2.220000029,0.699999988,,,,16100,,0.057,,25.72500014,,112,,13,12,,7.37500006,Potomac Mainstem,1990-07,7,1990,3,1990Q3
7/16/2012,PMS51,84,,,,,,,3,,,,,,,,,,8.883333333,6,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,4358,,128,,,,,Potomac Mainstem,2012-07,7,2012,3,2012Q3
7/5/1988,PMS51,64,,,0.455000013,,,,,,,,,374.8571429,,3,2.451999903,6,6.971428599,,,,,,,,,,,,,,1.789999962,2,0.207000002,,,,,,,,,,,0.300000012,,,,,,,,25.24285752,,128,,,7,,7.528571401,Potomac Mainstem,1988-07,7,1988,3,1988Q3
7/6/1987,PMS51,66,,,0.237000003,,,1,,,,,,256.375,,3.5,2.332999945,5.099999905,6.187499941,,,,,,,,,,,,,,2.00999999,2.099999905,0.086000003,,,,0.033,,,,,,,0.400000006,,,,,,,,26.75000024,,128,,,31,,6.850000143,Potomac Mainstem,1987-07,7,1987,3,1987Q3
7/6/1992,PMS51,84,,,0.236000001,,,1.700000048,,,,,,337.5,,2.5,2.289999962,1.600000024,6.916666746,,,,20,,,,0.915000021,,,,,,2.00999999,2.049999952,0.044,2.969000101,2.400000095,0.013,0.029999999,0.67900002,0.052000001,0.800000012,,0.094999999,2.160000086,0.600000024,,,,,,0.043000001,,26.26666736,1100,146,,,17,,7.400000095,Potomac Mainstem,1992-07,7,1992,3,1992Q3
7/6/1998,PMS51,92,,,0.093999997,,,0.200000003,,,,,,318,,0,1.703999996,,6.900000095,,,,,,,,,,,,,,,1.610000014,,,,,0.035999998,,,,,,,0.699999988,,,,,70,,,27.70000076,,156,,9,8,,7.800000191,Potomac Mainstem,1998-07,7,1998,3,1998Q3
7/6/1999,PMS51,84,,,0.163000003,5,,1.200000048,,5,10,10,,394,10,0,3.122999907,,6.5,,,,,,,298,,5,,,,,,2.960000038,,,,,,,,,0.75999999,,,1,5,,,,,,,30.29999924,,150,,,8,20,7.400000095,Potomac Mainstem,1999-07,7,1999,3,1999Q3
7/6/2004,PMS51,82,,0.209,,,,,1.8,,,,,,,,,,5.2,,1700,,,1.12,,,,,,,,,,,0.034,,,,0.016,,,,,,,,,,,,,,,,8000,,124,20,,,,Potomac Mainstem,2004-07,7,2004,3,2004Q3
7/6/2015,PMS51,70,,0.098,,,,,,,,,,,,,,,7.371101364,123,,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,2420,,,,,,,Potomac Mainstem,2015-07,7,2015,3,2015Q3
7/7/2003,PMS51,90,,0.023,,,,,2.6,,,,,,,,,,7.4,,,,,1.53,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,1700,,128,,,,,Potomac Mainstem,2003-07,7,2003,3,2003Q3
7/7/2008,PMS51,92,,0.141,,,,,1.1,,,,,,,,,,5.1,2,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,2755,,152,,,,,Potomac Mainstem,2008-07,7,2008,3,2008Q3
7/7/2014,PMS51,100,,0.015,,,,,2.3,,,,,,,,,,9.253905,2,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,2420,,148,22,,,,Potomac Mainstem,2014-07,7,2014,3,2014Q3
7/8/1985,PMS51,70,,,0.296000004,,,1.799999952,,,15,,,342.3333333,,2.5,2.941999912,3.200000048,6.133333206,,20,,,,,,1.190000057,,,,,,2.529999971,2.650000095,0.115999997,3.835999966,7.099999905,0.013,0.027000001,0.893999994,0.045000002,3.900000095,1,0.085000001,,0.699999988,,,,,,0.039999999,,26.10000038,20,138,,13,20,,7.683333238,Potomac Mainstem,1985-07,7,1985,3,1985Q3
7/8/1991,PMS51,98,,,0.171000004,,,,,,,,,391,,0,2.506000042,6,8.899999619,,,900,,,,,0.973999977,,,,,,2.230000019,2.339999914,0.104999997,3.309000015,6,0.027250001,0.005,0.802999973,0.055,0,,0.086000003,1.840000033,0.600000024,,,,20200,,0.030999999,,29.39999962,,146,,,17,,7.699999809,Potomac Mainstem,1991-07,7,1991,3,1991Q3
7/9/1984,PMS51,92,,,0.046,,,2.900000095,,,26,,,,,4.011111111,1.684000015,,7.566666603,,20,,,,,,0.575999975,,,,,,1.610000014,1.639999986,0.028000001,2.213999987,,0.009,0.016000001,0.529999971,0.063000001,,6,0.088,2.900000095,,,,,,,0.025,,25.25555547,4900,106,,9,13,,7.688888815,Potomac Mainstem,1984-07,7,1984,3,1984Q3
7/9/2001,PMS51,64,,0.241,,,,,2.2,,14.8,,,,,,,,6,,80,,,0.977,391,,,,,,,,,,,,,,0.033,,,,12.8,,,,,,,,,,,,1100,,102,8,,,,Potomac Mainstem,2001-07,7,2001,3,2001Q3
7/9/2007,PMS51,98,,0.216,,,,,1.1,,,,,,,,,,6.6,,,,,,,,,,,,,,,,0.109,,,,,,,,,,,,,,,,,,,,20,,150,5,,,,Potomac Mainstem,2007-07,7,2007,3,2007Q3
8/10/1992,PMS51,62,,,0.086000003,,,3,,,,,,338.3333333,,2.5,2.828999996,3,7.483333349,,,,20,,,,0.593999982,,,,,,2.710000038,2.74000001,0.033,3.336999893,3.299999952,0.011,0.023,0.508000016,0.032000002,0.300000012,,0.066,3,0.600000024,,,,,,0.034000002,,26.78333346,300,118,,,12,,7.599999905,Potomac Mainstem,1992-08,8,1992,3,1992Q3
8/11/1986,PMS51,60,,,,,,3,,,10,,,375,,0.1,,4.300000191,4.900000095,,20,,,,,,0.839999974,,,,,,2.019999981,2.200000048,0.184,3.04399991,4.199999809,0.029999999,0.013,,0.035999998,,10,0.079000004,1.110000014,,,,,,,0.043000001,,28.29999924,490,126,,17,19,,7.199999809,Potomac Mainstem,1986-08,8,1986,3,1986Q3
8/11/1997,PMS51,72,,,,,,1.700000048,,,,,,363,,4.5,,,7.510000038,,80,,,,,,,,,,,,,1.539999962,,,,,,,,,,,,0.800000012,,,,,80,,,26.81000023,,174,,11,10,,7.340000153,Potomac Mainstem,1997-08,8,1997,3,1997Q3
8/11/2008,PMS51,94,,,,,,,,,,,,,,,,,7.46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373,,172,21,,,,Potomac Mainstem,2008-08,8,2008,3,2008Q3
8/12/2002,PMS51,,,0.012,,,,,2.6,,36.6,,,,,,,,8.8,,,,,0.691,,,,,,,,,,,0.043,,,,0.013,,,,21.4,,,,,,,,,,,,340,,120,13,,,,Potomac Mainstem,2002-08,8,2002,3,2002Q3
8/12/2013,PMS51,90,,0.04,,,,,2,,,,,,,,,,6.674285714,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126,,122,,,,,Potomac Mainstem,2013-08,8,2013,3,2013Q3
8/13/1990,PMS51,48,,,0.143999994,,,2.900000095,,,,,,268.8571429,,3,1.399000049,4,6.028571401,,,1620,,,,,0.731000006,,,,,,1.139999986,1.25,0.115000002,1.985999942,4,0.017999999,0.014,0.587000012,0.052999999,0,,0.085000001,2.670000076,0.699999988,,,,1800,,0.032000002,,26.5571428,,90,,21,27,,7.071428503,Potomac Mainstem,1990-08,8,1990,3,1990Q3
8/13/2001,PMS51,44,,0.26,,,,,1.3,,8.5,,,,,,,,4.1,,900,,,0.466,,,,,,,,,,,,,,,0.043,,,,6.4,,,,,,,,,,,,,,100,,,,,Potomac Mainstem,2001-08,8,2001,3,2001Q3
8/13/2012,PMS51,88,,,,,,,3,,,,,,,,,,7.15,4,,,,,,,,,,,,,,,0.019,,,,,,,,,,,,,,,,,,,,1757,,128,,,,,Potomac Mainstem,2012-08,8,2012,3,2012Q3
8/14/1989,PMS51,76,,,0.180999994,,,1.200000048,,,,,,329,,0,2.154999971,2.400000095,5.900000095,,,,,,,,0.757000029,,,,,,1.929999948,1.970000029,0.044,2.730999947,,0.021,0.033,0.575999975,0.006,,,0.059999999,,0.400000006,,,,,,0.054000001,,25.70000076,,136,,10,13,,7.5,Potomac Mainstem,1989-08,8,1989,3,1989Q3
8/14/1995,PMS51,86,,,0.045000002,,,2.799999952,,,,,,330,,0,3.555000067,,7.199999809,,300,,,,,,,,,,,,,3.50999999,,,,,,,,,,,,0.600000024,,,,,500,,,28.89999962,,132,,20,10,,7.400000095,Potomac Mainstem,1995-08,8,1995,3,1995Q3
8/14/2006,PMS51,94,,0.095,,,,,1.1,,,,,,,,,,7.642857143,,20,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,140,,144,24,,,,Potomac Mainstem,2006-08,8,2006,3,2006Q3
8/15/1994,PMS51,86,,,,,,3.299999952,,,,,,330.4,,2,,,6.640000057,,944,,,,,,,,,,,,,,,,,,,,,,,,5.710000038,0.600000024,,,,,,,,26.9199997,,198,,14,7,,7.779999923,Potomac Mainstem,1994-08,8,1994,3,1994Q3
8/15/2011,PMS51,168,,,,,,,3.7,,,,,,,,,,8.314285714,22,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,,,1203,,130,7,,,,Potomac Mainstem,2011-08,8,2011,3,2011Q3
8/17/1998,PMS51,84,,,0.195999995,,,,,,,,,396.6,,4.5,1.735999942,,6.070000029,,,,,,,,,,,,,,,1.539999962,,,,,0.018999999,,,,,,,0.5,,,,,80,,,27.87999954,,194,,15,10,,7.320000172,Potomac Mainstem,1998-08,8,1998,3,1998Q3
8/17/2015,PMS51,80,,0.035,,,,,2.8,,,,,,,,,,8.184847333,2,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,866,,140,,,,,Potomac Mainstem,2015-08,8,2015,3,2015Q3
8/18/2014,PMS51,76,,0.105,,,,,1.6,,,,,,,,,,6.647178444,28,,,,,,,,,,,,,,,0.031,,,,,,,,,,,,,,,,,,,,1640,,120,5,,,,Potomac Mainstem,2014-08,8,2014,3,2014Q3
8/19/1996,PMS51,36,,,,,,1,,,,,,222.5,,1.525000006,,,7.925000072,,110,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,,,,,3000,,,23.85000038,,25,,8,124,,7.699999929,Potomac Mainstem,1996-08,8,1996,3,1996Q3
8/2/1999,PMS51,92,,,0.067000002,,,2.099999905,,,38,,,441.1111111,,4,2.566999912,,6.24444437,,,,,,,,,,,,,,,2.5,,,,,0.011,,,,8,,,0.899999976,,,,,,,,29.79999924,,146,,,15,,7.26666673,Potomac Mainstem,1999-08,8,1999,3,1999Q3
8/23/2010,PMS51,64,,0.038,,,,,3,,,,,,,,,,6.66,41,,,,,,,,,,,,,,,0.039,,,,,,,,,,,,,,,,,,,,,,102,,,,,Potomac Mainstem,2010-08,8,2010,3,2010Q3
8/3/1987,PMS51,74,,,0.488999993,,,2,,,,,,389.5555556,,4,3.378999949,5,6.022222201,,,,,,,,,,,,,,2.75999999,2.890000105,0.129999995,,,,0.007,,,,,,,0.800000012,,,,,,,,29.09999975,,126,,,13,,7.08888891,Potomac Mainstem,1987-08,8,1987,3,1987Q3
8/31/1987,PMS51,92,,,0.046,,,,,,,,,427.6,,4.51,2.862999916,4,8.9,,,,,,,,,,,,,,2.650000095,2.819999933,0.166999996,,,,0.007,,,,,,,,,,,,,,,24.88999958,,160,,,19,,7.119999933,Potomac Mainstem,1987-08,8,1987,3,1987Q3
8/4/2003,PMS51,92,,0.252,,,,,2.4,,,,,,,,,,5.4,,,,,1.121,,,,,,,,,,,0.044,,,,0.031,,,,,,,,,,,,,,,,,,162,,,,,Potomac Mainstem,2003-08,8,2003,3,2003Q3
8/5/1991,PMS51,88,,,0.119000003,5,,2.099999905,,5,,10,,381.6666667,20,1,1.733999968,5.5,7.5,,,1520,,,396,,1.059999943,50,,,,0.200000003,1.539999962,1.620000005,0.075000003,2.674999952,5.5,0.023,0.02,0.940999985,0.067000002,0,,0.109999999,3.549999952,0.699999988,5,,,26200,,0.043000001,,28.93333308,,140,,11,19,20,7.666666508,Potomac Mainstem,1991-08,8,1991,3,1991Q3
8/6/1984,PMS51,80,,,0.172999993,,,2.900000095,,,19,,,270,,4.011111111,1.208999991,1.399999976,6.755555471,,20,,,,,,0.824000001,,,,,,1,1.039999962,0.035999998,1.860000014,2.200000048,0.01075,0.007,0.651000023,0.050999999,0.800000012,12,0.067000002,0.518000007,,,,,,,0.016000001,,27.4555556,11000,132,,4,11,,,Potomac Mainstem,1984-08,8,1984,3,1984Q3
8/6/1985,PMS51,50,,,0.195999995,,,1.5,,,10,,,323.2,,2,2.118999958,1.799999952,5.5,,20,,,,,,0.828999996,,,,,,1.809999943,1.919999957,0.112999998,2.752000093,2.400000095,0.014,0.024,0.633000016,0.044,0.600000024,3,0.082000002,1.440000057,0.699999988,,,,,,0.037999999,,26.02000008,,124,,19,19,,6.500000095,Potomac Mainstem,1985-08,8,1985,3,1985Q3
8/7/2000,PMS51,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,,,,,Potomac Mainstem,2000-08,8,2000,3,2000Q3
8/8/1988,PMS51,100,,,0.130999997,,,3.099999905,,,,,,396.4285714,,3.014285714,2.552000046,5.699999809,6.47142853,,,,,,,,,,,,,,2.24000001,2.420000076,0.180999994,,,,0.007,,,,,,,,,,,,,,,30.77142879,,134,,,22,,7.142857143,Potomac Mainstem,1988-08,8,1988,3,1988Q3
8/8/2005,PMS51,72,,,,,,,1.2,,,,,,,,,,8.5,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,116,,,,,Potomac Mainstem,2005-08,8,2005,3,2005Q3
8/8/2016,PMS51,76,,0.019,,,,,1.3,,,,,,,,,,6.4969683,2,,,,,,,,,,,,,,,0.022,,,,0.02,,,,,,,,,,,,,,,,1300,,124,10,,,,Potomac Mainstem,2016-08,8,2016,3,2016Q3
8/9/1993,PMS51,68,,,0.109999999,,,1,,,,,,351.6666667,,1,,3.599999905,9.46666654,,40,,,,,,,,,,,,,,0.109999999,,9.100000381,,0.029999999,,,5.5,,,1.629999995,0.600000024,,,,,230,,,26.46666654,,150,,16,15,,7.800000191,Potomac Mainstem,1993-08,8,1993,3,1993Q3
8/9/2004,PMS51,86,,0.085,,,,,0.8,,,,,,,,,,6.3,,1300,,,1.22,,,,,,,,,,,0.031,,,,0.04,,,,,,,,,,,,,,,,2300,,120,,,,,Potomac Mainstem,2004-08,8,2004,3,2004Q3
